"","tag_code","run_year","recovery_date","fishery","number_cwt_estimated","related_group_id","run","brood_year","cwt_total","recovery_location_name","stock_location_name","release_location_state","release_location_rmis_region","release_location_rmis_basin","recovery_location_code","hatchery_location_name","hatchery_location_code","first_release_date","release_stage","comments","avg_length","avg_weight","recovery_rmis_region","release_year"
"96","635974",2013,20130511,10,2.81,"04201100000621",3,2010,199600,"NWTR         H027-766","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MS01H027^^^^^^^766","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20110623,"","BO=MIXED(HxW)",92,9.35,"WCVI",2011
"97","635998",2013,20130511,10,3.22,"",3,2010,200785,"SWTR         H023-743","SNAKE R-LOWR 33.0002","WA","SNAK","LOSN","2MS02H023^^^^^^^743","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110601,"","BO=MIXED(HxW)",91,9.07,"WCVI",2011
"98","635698",2013,20130126,10,3.83,"04201100000171",3,2010,204429,"SWTR         P023-000","SAMISH   (FRIDAY CR)","WA","NOWA","BESA","2MS02P023^^^^^^^000","SAMISH HATCHERY","3F10107^^030017^H",20110502,"","",80,5.58,"",2011
"99","220117",2013,20130511,10,2.81,"",8,2010,100622,"NWTR         H027-766","LYONS FERRY HATCHERY","WA","SNAK","CLEA","2MS01H027^^^^^^^766","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110525,"P","",93,9,"WCVI",2011
"100","210957",2013,20130511,10,3.22,"142011nisqch",3,2010,201275,"SWTR         M114-748","CLEAR CR    11.0013C","WA","SPS","NISQ","2MS02M114^^^^^^^748","CLEAR CREEK HATCHERY","3F10513^^110013CH",20110601,"G","",NA,8.25,"WCVI",2011
"101","635767",2013,20130511,10,3.22,"04201100000258",3,2010,221514,"SWTR         H023-059","GEORGE ADAMS (PURDY)","WA","HOOD","SKDO","2MS02H023^^^^^^^059","GEORGE ADAMS HATCHERY","3F10412^^160005^H",20110517,"","BO=MIXED(HxW)",83,6.67,"WCVI",2011
"102","635768",2013,20130309,10,2.78,"04201100000258",3,2010,219306,"NWTR         P126-000","GEORGE ADAMS (PURDY)","WA","HOOD","SKDO","2MS01P126^^^^^^^000","GEORGE ADAMS HATCHERY","3F10412^^160005^H",20110517,"","BO=MIXED(HxW)",83,6.67,"WCVI",2011
"103","220118",2013,20130511,10,2.81,"",3,2010,100748,"NWTR         H027-766","LYONS FERRY HATCHERY","WA","SNAK","CLEA","2MS01H027^^^^^^^766","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110525,"P","",93,9,"WCVI",2011
"104","635971",2013,20130511,10,3.22,"04201100000622",3,2010,204590,"SWTR         H023-742","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MS02H023^^^^^^^742","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20110619,"","BO=MIXED(HxW)",92,9.81,"WCVI",2011
"105","635699",2013,20130511,10,3.22,"04201100000621",3,2010,204091,"SWTR         H023-742","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MS02H023^^^^^^^742","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20110615,"","BO=MIXED(HxW)",92,9.48,"WCVI",2011
"106","635775",2013,20130511,10,3.22,"",2,2010,438216,"SWTR         H023-742","WELLS HATCHERY","WA","UPCR","PRGC","2MS02H023^^^^^^^742","WELLS HATCHERY","3F42001^^470001^H02",20110519,"","BO=MIXED(HxW)",89,9.94,"WCVI",2011
"107","210962",2013,20130511,10,3.22,"172011Q0001",3,2010,220485,"SWTR         P024-750","QUINAULT R   21.0398","WA","NWC","QEQU","2MS02P024^^^^^^^750","QUINAULT LK HATCHERY","3F21702^^210398^H",20110731,"S","ASSOCIATED TO 210961",NA,27.7,"",2011
"108","635695",2013,20130511,10,3.22,"142011suq1",3,2010,197931,"SWTR         P024-750","GROVERS CR   15.0299","WA","MPS","EKPN","2MS02P024^^^^^^^750","GROVERS CR HATCHERY","3F10510^^150299^H",20110520,"G","",NA,6.98,"",2011
"109","220119",2013,20130511,10,3.22,"",8,2010,100967,"SWTR         H023-741","LYONS FERRY HATCHERY","WA","SNAK","UPSN","2MS02H023^^^^^^^741","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110522,"P","",96,10,"WCVI",2011
"110","635972",2013,20130511,10,3.22,"04201100000622",3,2010,199600,"SWTR         H023-742","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MS02H023^^^^^^^742","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20110619,"","BO=MIXED(HxW)",92,9.81,"WCVI",2011
"111","635283",2013,20130504,10,2.81,"",3,2010,201534,"NWTR         M120-809","FINCH CR     16.0222","WA","HOOD","SKDO","2MS01M120^^^^^^^809","HOODSPORT HATCHERY","3F10412^^160222^H",20110528,"","",83,5.53,"WCVI",2011
"112","635766",2013,20130511,10,3.22,"04201100000621",3,2010,204091,"SWTR         H023-742","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MS02H023^^^^^^^742","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20110619,"","BO=MIXED(HxW)",92,9.81,"WCVI",2011
"113","635970",2013,20130511,10,3.22,"04201100000621",3,2010,199600,"SWTR         H023-744","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MS02H023^^^^^^^744","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20110615,"","BO=MIXED(HxW)",92,9.48,"WCVI",2011
"114","635973",2013,20130511,10,3.22,"04201100000621",3,2010,200099,"SWTR         H023-744","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MS02H023^^^^^^^744","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20110615,"","BO=MIXED(HxW)",92,9.48,"WCVI",2011
"115","635997",2013,20130511,10,3.22,"",3,2010,201916,"SWTR         H023-744","SNAKE R-LOWR 33.0002","WA","SNAK","GRIA","2MS02H023^^^^^^^744","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110602,"","BO=MIXED(HxW)",92,9.25,"WCVI",2011
"116","220118",2013,20130511,10,3.22,"",3,2010,100748,"SWTR         P024-750","LYONS FERRY HATCHERY","WA","SNAK","CLEA","2MS02P024^^^^^^^750","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110525,"P","",93,9,"",2011
"117","220119",2013,20130518,10,3.22,"",8,2010,100967,"SWTR         H023-739","LYONS FERRY HATCHERY","WA","SNAK","UPSN","2MS02H023^^^^^^^739","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110522,"P","",96,10,"WCVI",2011
"118","635697",2013,20130518,10,3.22,"04201100000171",3,2010,200297,"SWTR         H023-739","SAMISH   (FRIDAY CR)","WA","NOWA","BESA","2MS02H023^^^^^^^739","SAMISH HATCHERY","3F10107^^030017^H",20110502,"","",80,5.58,"WCVI",2011
"119","635973",2013,20130518,10,3.22,"04201100000621",3,2010,200099,"SWTR         H023-739","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MS02H023^^^^^^^739","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20110615,"","BO=MIXED(HxW)",92,9.48,"WCVI",2011
"120","635997",2013,20130518,10,3.22,"",3,2010,201916,"SWTR         H023-741","SNAKE R-LOWR 33.0002","WA","SNAK","GRIA","2MS02H023^^^^^^^741","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110602,"","BO=MIXED(HxW)",92,9.25,"WCVI",2011
"121","220118",2013,20130518,10,3.22,"",3,2010,100748,"SWTR         P024-750","LYONS FERRY HATCHERY","WA","SNAK","CLEA","2MS02P024^^^^^^^750","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110525,"P","",93,9,"",2011
"122","210972",2013,20130518,10,3.22,"",3,2010,88992,"SWTR         P024-750","MINTER CR    15.0048","WA","MPS","EKPN","2MS02P024^^^^^^^750","GORST CR REARING PND","3F10510^^150216^H",20110523,"G","",NA,6.05,"",2011
"123","220119",2013,20130518,10,3.22,"",8,2010,100967,"SWTR         P024-750","LYONS FERRY HATCHERY","WA","SNAK","UPSN","2MS02P024^^^^^^^750","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110522,"P","",96,10,"",2011
"124","635772",2013,20130518,10,3.22,"",1,2010,224794,"SWTR         H023-741","WHITE R      10.0031","WA","SPS","EKPS","2MS02H023^^^^^^^741","MINTER CR HATCHERY","3F10513^^150048^H",20110607,"","BO=MIXED(HxW)",91,9.25,"WCVI",2011
"125","635766",2013,20130518,10,3.22,"04201100000621",3,2010,204091,"SWTR         H023-741","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MS02H023^^^^^^^741","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20110619,"","BO=MIXED(HxW)",92,9.81,"WCVI",2011
"126","635594",2013,20130511,10,3.22,"",3,2010,90969,"SWTR         P123-000","KALAMA R     27.0002","WA","LOCR","LEWI","2MS02P123^^^^^^^000","KALAMA FALLS HATCHERY","3F42001^^270002^H",20110630,"","BO=MIXED(HxW)",77,5.62,"WCVI",2011
"127","635997",2013,20130518,10,3.22,"",3,2010,201916,"SWTR         H023-741","SNAKE R-LOWR 33.0002","WA","SNAK","GRIA","2MS02H023^^^^^^^741","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110602,"","BO=MIXED(HxW)",92,9.25,"WCVI",2011
"128","635768",2013,20130518,10,3.22,"04201100000258",3,2010,219306,"SWTR         H023-741","GEORGE ADAMS (PURDY)","WA","HOOD","SKDO","2MS02H023^^^^^^^741","GEORGE ADAMS HATCHERY","3F10412^^160005^H",20110517,"","BO=MIXED(HxW)",83,6.67,"WCVI",2011
"129","635972",2013,20130518,10,3.22,"04201100000622",3,2010,199600,"SWTR         H023-739","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MS02H023^^^^^^^739","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20110619,"","BO=MIXED(HxW)",92,9.81,"WCVI",2011
"130","635997",2013,20130518,10,3.22,"",3,2010,201916,"SWTR         H023-739","SNAKE R-LOWR 33.0002","WA","SNAK","GRIA","2MS02H023^^^^^^^739","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110602,"","BO=MIXED(HxW)",92,9.25,"WCVI",2011
"131","635997",2013,20130518,10,3.22,"",3,2010,201916,"SWTR         H023-741","SNAKE R-LOWR 33.0002","WA","SNAK","GRIA","2MS02H023^^^^^^^741","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110602,"","BO=MIXED(HxW)",92,9.25,"WCVI",2011
"132","635699",2013,20130518,10,3.22,"04201100000621",3,2010,204091,"SWTR         H023-741","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MS02H023^^^^^^^741","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20110615,"","BO=MIXED(HxW)",92,9.48,"WCVI",2011
"133","220117",2013,20130518,10,3.22,"",8,2010,100622,"SWTR         H023-741","LYONS FERRY HATCHERY","WA","SNAK","CLEA","2MS02H023^^^^^^^741","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110525,"P","",93,9,"WCVI",2011
"134","635972",2013,20130518,10,3.22,"04201100000622",3,2010,199600,"SWTR         H023-741","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MS02H023^^^^^^^741","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20110619,"","BO=MIXED(HxW)",92,9.81,"WCVI",2011
"135","210972",2013,20130518,10,3.22,"",3,2010,88992,"SWTR         P123-000","MINTER CR    15.0048","WA","MPS","EKPN","2MS02P123^^^^^^^000","GORST CR REARING PND","3F10510^^150216^H",20110523,"G","",NA,6.05,"WCVI",2011
"136","210973",2013,20130518,10,3.22,"",3,2010,89344,"SWTR         P123-000","GROVERS CR   15.0299","WA","MPS","EKPN","2MS02P123^^^^^^^000","GORST CR REARING PND","3F10510^^150216^H",20110524,"G","",NA,6.48,"WCVI",2011
"137","635997",2013,20130518,10,3.22,"",3,2010,201916,"SWTR         H023-742","SNAKE R-LOWR 33.0002","WA","SNAK","GRIA","2MS02H023^^^^^^^742","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110602,"","BO=MIXED(HxW)",92,9.25,"WCVI",2011
"138","635679",2013,20130518,10,3.22,"04201100000219",2,2010,196932,"SWTR         H023-742","SKYKOMISH R  07.0012","WA","NPS","SNOH","2MS02H023^^^^^^^742","WALLACE R HATCHERY","3F10308^^070943^H",20110603,"","BO=MIXED(HxW)",83,6.08,"WCVI",2011
"139","635978",2013,20130518,10,3.22,"",8,2010,182195,"SWTR         P123-000","LTL WHITE SALMON-NFH","WA","CECR","KLIC","2MS02P123^^^^^^^000","KLICKITAT HATCHERY (YKFP)","3F42001^^300002^H",20110606,"S","AD+CWT",76,5.15,"WCVI",2011
"140","210958",2013,20130518,10,3.22,"",2,2010,175422,"SWTR         P123-000","STILLAGUAMISH R -NF","WA","NPS","STIL","2MS02P123^^^^^^^000","WHITEHORSE POND","3F10308^^050254AH",20110408,"G","",NA,4.54,"WCVI",2011
"141","635966",2013,20130518,10,3.22,"",1,2010,126231,"SWTR         H023-741","KALAMA R     27.0002","WA","LOCR","LEWI","2MS02H023^^^^^^^741","FALLERT CR HATCHERY","3F42001^^270017^H",20120302,"Y","",NA,46.28,"WCVI",2012
"142","210957",2013,20130518,10,3.22,"142011nisqch",3,2010,201275,"SWTR         H023-741","CLEAR CR    11.0013C","WA","SPS","NISQ","2MS02H023^^^^^^^741","CLEAR CREEK HATCHERY","3F10513^^110013CH",20110601,"G","",NA,8.25,"WCVI",2011
"143","220119",2013,20130518,10,3.22,"",8,2010,100967,"SWTR         H023-741","LYONS FERRY HATCHERY","WA","SNAK","UPSN","2MS02H023^^^^^^^741","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110522,"P","",96,10,"WCVI",2011
"144","635998",2013,20130518,10,3.22,"",3,2010,200785,"SWTR         H023-741","SNAKE R-LOWR 33.0002","WA","SNAK","LOSN","2MS02H023^^^^^^^741","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110601,"","BO=MIXED(HxW)",91,9.07,"WCVI",2011
"145","635998",2013,20130518,10,3.22,"",3,2010,200785,"SWTR         H023-741","SNAKE R-LOWR 33.0002","WA","SNAK","LOSN","2MS02H023^^^^^^^741","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110601,"","BO=MIXED(HxW)",91,9.07,"WCVI",2011
"146","635974",2013,20130518,10,3.22,"04201100000621",3,2010,199600,"SWTR         P123-000","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MS02P123^^^^^^^000","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20110623,"","BO=MIXED(HxW)",92,9.35,"WCVI",2011
"147","635695",2013,20130518,10,3.22,"142011suq1",3,2010,197931,"SWTR         P123-000","GROVERS CR   15.0299","WA","MPS","EKPN","2MS02P123^^^^^^^000","GROVERS CR HATCHERY","3F10510^^150299^H",20110520,"G","",NA,6.98,"WCVI",2011
"148","220117",2013,20130518,10,3.22,"",8,2010,100622,"SWTR         P123-000","LYONS FERRY HATCHERY","WA","SNAK","CLEA","2MS02P123^^^^^^^000","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110525,"P","",93,9,"WCVI",2011
"149","635978",2013,20130518,10,3.22,"",8,2010,182195,"SWTR         P123-000","LTL WHITE SALMON-NFH","WA","CECR","KLIC","2MS02P123^^^^^^^000","KLICKITAT HATCHERY (YKFP)","3F42001^^300002^H",20110606,"S","AD+CWT",76,5.15,"WCVI",2011
"150","635695",2013,20130518,10,3.22,"142011suq1",3,2010,197931,"SWTR         P123-000","GROVERS CR   15.0299","WA","MPS","EKPN","2MS02P123^^^^^^^000","GROVERS CR HATCHERY","3F10510^^150299^H",20110520,"G","",NA,6.98,"WCVI",2011
"151","635767",2013,20130518,10,3.22,"04201100000258",3,2010,221514,"SWTR         P123-000","GEORGE ADAMS (PURDY)","WA","HOOD","SKDO","2MS02P123^^^^^^^000","GEORGE ADAMS HATCHERY","3F10412^^160005^H",20110517,"","BO=MIXED(HxW)",83,6.67,"WCVI",2011
"152","635972",2013,20130518,10,3.22,"04201100000622",3,2010,199600,"SWTR         P123-000","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MS02P123^^^^^^^000","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20110619,"","BO=MIXED(HxW)",92,9.81,"WCVI",2011
"153","635587",2013,20130518,10,3.22,"",3,2010,77887,"SWTR         H023-742","MINTER CR    15.0048","WA","SPS","EKPS","2MS02H023^^^^^^^742","MINTER CR HATCHERY","3F10513^^150048^H",20120419,"Y","",NA,51.54,"WCVI",2012
"154","635775",2013,20130518,10,3.22,"",2,2010,438216,"SWTR         M114-746","WELLS HATCHERY","WA","UPCR","PRGC","2MS02M114^^^^^^^746","WELLS HATCHERY","3F42001^^470001^H02",20110519,"","BO=MIXED(HxW)",89,9.94,"WCVI",2011
"155","220120",2013,20130518,10,3.22,"",8,2010,100986,"SWTR         P123-000","LYONS FERRY HATCHERY","WA","SNAK","UPSN","2MS02P123^^^^^^^000","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110522,"P","",96,10,"WCVI",2011
"156","635979",2013,20130518,10,3.22,"",8,2010,279128,"SWTR         P123-000","LTL WHITE SALMON-NFH","WA","CECR","KLIC","2MS02P123^^^^^^^000","KLICKITAT HATCHERY (YKFP)","3F42001^^300002^H",20110606,"S","AD+CWT",76,5.15,"WCVI",2011
"157","635979",2013,20130518,10,3.22,"",8,2010,279128,"SWTR         H023-741","LTL WHITE SALMON-NFH","WA","CECR","KLIC","2MS02H023^^^^^^^741","KLICKITAT HATCHERY (YKFP)","3F42001^^300002^H",20110606,"S","AD+CWT",76,5.15,"WCVI",2011
"158","635766",2013,20130518,10,3.22,"04201100000621",3,2010,204091,"SWTR         H023-741","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MS02H023^^^^^^^741","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20110619,"","BO=MIXED(HxW)",92,9.81,"WCVI",2011
"159","220118",2013,20130518,10,3.22,"",3,2010,100748,"SWTR         H023-741","LYONS FERRY HATCHERY","WA","SNAK","CLEA","2MS02H023^^^^^^^741","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110525,"P","",93,9,"WCVI",2011
"160","635764",2013,20130518,10,3.22,"04201100000621",3,2010,200099,"SWTR         H023-741","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MS02H023^^^^^^^741","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20110615,"","BO=MIXED(HxW)",92,9.48,"WCVI",2011
"161","635274",2013,20130518,10,3.22,"04201100000622",3,2010,99800,"SWTR         H023-741","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MS02H023^^^^^^^741","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20110621,"","BO=MIXED(HxW)",91,9.77,"WCVI",2011
"162","635768",2013,20130518,10,3.22,"04201100000258",3,2010,219306,"SWTR         H023-739","GEORGE ADAMS (PURDY)","WA","HOOD","SKDO","2MS02H023^^^^^^^739","GEORGE ADAMS HATCHERY","3F10412^^160005^H",20110517,"","BO=MIXED(HxW)",83,6.67,"WCVI",2011
"163","635588",2013,20130518,10,3.22,"",3,2010,94848,"SWTR         M114-746","WASHOUGAL R  28.0159","WA","LOCR","SAWA","2MS02M114^^^^^^^746","WASHOUGAL HATCHERY","3F42001^^280159^H",20110628,"","BO=MIXED(HxW)",81,6.03,"WCVI",2011
"164","635768",2013,20130518,10,3.22,"04201100000258",3,2010,219306,"SWTR         H023-739","GEORGE ADAMS (PURDY)","WA","HOOD","SKDO","2MS02H023^^^^^^^739","GEORGE ADAMS HATCHERY","3F10412^^160005^H",20110517,"","BO=MIXED(HxW)",83,6.67,"WCVI",2011
"165","635699",2013,20130518,10,3.22,"04201100000621",3,2010,204091,"SWTR         H023-739","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MS02H023^^^^^^^739","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20110615,"","BO=MIXED(HxW)",92,9.48,"WCVI",2011
"166","635699",2013,20130518,10,3.22,"04201100000621",3,2010,204091,"SWTR         H023-739","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MS02H023^^^^^^^739","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20110615,"","BO=MIXED(HxW)",92,9.48,"WCVI",2011
"167","635592",2013,20130622,10,3.02,"",3,2010,88263,"NTR          H001-001","WASHOUGAL R  28.0159","WA","LOCR","GREL","2MN06H001^^^^^^^001","DEEP R NET PENS","3F42001^^250071^H",20110628,"","BO=MIXED(HxW)",79,5.53,"QCI",2011
"168","635769",2013,20130921,10,2.7,"",1,2010,251810,"NWTR         H027-766","SKAGIT R     03.0176","WA","SKAG","UPSK","2MS01H027^^^^^^^766","MARBLEMOUNT HATCHERY","3F10208^^031421^H",20110613,"","",78,5.74,"WCVI",2011
"169","635979",2013,20130706,10,3.02,"",8,2010,279128,"NTR          H001-002","LTL WHITE SALMON-NFH","WA","CECR","KLIC","2MN06H001^^^^^^^002","KLICKITAT HATCHERY (YKFP)","3F42001^^300002^H",20110606,"S","AD+CWT",76,5.15,"QCI",2011
"170","635979",2013,20130706,10,3.02,"",8,2010,279128,"NTR          H001-001","LTL WHITE SALMON-NFH","WA","CECR","KLIC","2MN06H001^^^^^^^001","KLICKITAT HATCHERY (YKFP)","3F42001^^300002^H",20110606,"S","AD+CWT",76,5.15,"QCI",2011
"171","635973",2013,20130629,10,3.02,"04201100000621",3,2010,200099,"NTR          H001-001","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MN06H001^^^^^^^001","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20110615,"","BO=MIXED(HxW)",92,9.48,"QCI",2011
"172","220119",2013,20130706,10,3.02,"",8,2010,100967,"NTR          H001-001","LYONS FERRY HATCHERY","WA","SNAK","UPSN","2MN06H001^^^^^^^001","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110522,"P","",96,10,"QCI",2011
"173","635978",2013,20130629,10,3.02,"",8,2010,182195,"NTR          H001-001","LTL WHITE SALMON-NFH","WA","CECR","KLIC","2MN06H001^^^^^^^001","KLICKITAT HATCHERY (YKFP)","3F42001^^300002^H",20110606,"S","AD+CWT",76,5.15,"QCI",2011
"174","635697",2013,20130921,10,2.7,"04201100000171",3,2010,200297,"NWTR         H027-765","SAMISH   (FRIDAY CR)","WA","NOWA","BESA","2MS01H027^^^^^^^765","SAMISH HATCHERY","3F10107^^030017^H",20110502,"","",80,5.58,"WCVI",2011
"175","220119",2013,20130629,10,3.02,"",8,2010,100967,"NTR          H001-001","LYONS FERRY HATCHERY","WA","SNAK","UPSN","2MN06H001^^^^^^^001","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110522,"P","",96,10,"QCI",2011
"176","210961",2013,20130629,10,3.02,"172011Q0001",3,2010,225167,"NTR          H001-446","QUINAULT R   21.0398","WA","NWC","QEQU","2MN06H001^^^^^^^446","QUINAULT LK HATCHERY","3F21702^^210398^H",20110731,"S","ASSOCIATED TO 210962",NA,27.7,"QCI",2011
"177","635965",2013,20130706,10,3.02,"",8,2010,157855,"NTR          H001-001","LTL WHITE SALMON-NFH","WA","CECR","KLIC","2MN06H001^^^^^^^001","KLICKITAT HATCHERY (YKFP)","3F42001^^300002^H",20110606,"S","AD+CWT",76,5.15,"QCI",2011
"178","635973",2013,20130629,10,3.02,"04201100000621",3,2010,200099,"NTR          H001-001","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MN06H001^^^^^^^001","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20110615,"","BO=MIXED(HxW)",92,9.48,"QCI",2011
"179","220119",2013,20130706,10,3.02,"",8,2010,100967,"NTR          H001-204","LYONS FERRY HATCHERY","WA","SNAK","UPSN","2MN06H001^^^^^^^204","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110522,"P","",96,10,"BCGN",2011
"180","635769",2013,20130921,10,2.7,"",1,2010,251810,"NWTR         H027-765","SKAGIT R     03.0176","WA","SKAG","UPSK","2MS01H027^^^^^^^765","MARBLEMOUNT HATCHERY","3F10208^^031421^H",20110613,"","",78,5.74,"WCVI",2011
"181","210960",2013,20130629,10,3.02,"",3,2010,162280,"NTR          H001-001","QUEETS R     21.0016","WA","NWC","QEQU","2MN06H001^^^^^^^001","SALMON R FISH CULTUR","3F21703^^210139^H",20110727,"S","",NA,10.6,"QCI",2011
"182","635596",2013,20130921,10,2.7,"",3,2010,101059,"NWTR         H027-766","NASELLE R    24.0543","WA","WILP","NASE","2MS01H027^^^^^^^766","NASELLE HATCHERY","3F21902^^240543^H",20110605,"","BO=MIXED(HxW)",NA,6.19,"WCVI",2011
"183","220118",2013,20130622,10,3.02,"",3,2010,100748,"NTR          H001-001","LYONS FERRY HATCHERY","WA","SNAK","CLEA","2MN06H001^^^^^^^001","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110525,"P","",93,9,"QCI",2011
"184","210962",2013,20130629,10,3.02,"172011Q0001",3,2010,220485,"NTR          H001-001","QUINAULT R   21.0398","WA","NWC","QEQU","2MN06H001^^^^^^^001","QUINAULT LK HATCHERY","3F21702^^210398^H",20110731,"S","ASSOCIATED TO 210961",NA,27.7,"QCI",2011
"185","635970",2013,20130706,10,3.02,"04201100000621",3,2010,199600,"NTR          H001-001","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MN06H001^^^^^^^001","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20110615,"","BO=MIXED(HxW)",92,9.48,"QCI",2011
"186","635769",2013,20130921,10,2.7,"",1,2010,251810,"NWTR         M120-757","SKAGIT R     03.0176","WA","SKAG","UPSK","2MS01M120^^^^^^^757","MARBLEMOUNT HATCHERY","3F10208^^031421^H",20110613,"","",78,5.74,"WCVI",2011
"187","635764",2013,20130921,10,2.7,"04201100000621",3,2010,200099,"NWTR         M120-759","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MS01M120^^^^^^^759","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20110615,"","BO=MIXED(HxW)",92,9.48,"WCVI",2011
"188","220117",2013,20130706,10,3.02,"",8,2010,100622,"NTR          H001-001","LYONS FERRY HATCHERY","WA","SNAK","CLEA","2MN06H001^^^^^^^001","LYONS FERRY HATCHERY","3F42001^^330002^H01",20110525,"P","",93,9,"QCI",2011
"189","210961",2013,20130622,10,3.02,"172011Q0001",3,2010,225167,"NTR          H001-001","QUINAULT R   21.0398","WA","NWC","QEQU","2MN06H001^^^^^^^001","QUINAULT LK HATCHERY","3F21702^^210398^H",20110731,"S","ASSOCIATED TO 210962",NA,27.7,"QCI",2011
"190","635686",2013,20131012,10,3.14,"",2,2010,269307,"SWTR         H023-741","WELLS HATCHERY","WA","UPCR","WECH","2MS02H023^^^^^^^741","CHELAN FALLS HATCHERY","3F42001^^470052^H01",20120418,"","BO=MIXED(HxW)",NA,22.61,"WCVI",2012
"191","210963",2013,20130921,10,2.7,"142011suq1",3,2010,198276,"NWTR         M120-759","GROVERS CR   15.0299","WA","MPS","EKPN","2MS01M120^^^^^^^759","GROVERS CR HATCHERY","3F10510^^150299^H",20110520,"G","",NA,6.98,"WCVI",2011
"192","635768",2013,20130629,10,3.02,"04201100000258",3,2010,219306,"NTR          H001-001","GEORGE ADAMS (PURDY)","WA","HOOD","SKDO","2MN06H001^^^^^^^001","GEORGE ADAMS HATCHERY","3F10412^^160005^H",20110517,"","BO=MIXED(HxW)",83,6.67,"QCI",2011
"193","635699",2013,20130706,10,3.02,"04201100000621",3,2010,204091,"NTR          H001-002","PRIEST RAPIDS   (36)","WA","UPCR","MNPR","2MN06H001^^^^^^^002","PRIEST RAPIDS HATCHERY","3F42001^^360126^H",20110615,"","BO=MIXED(HxW)",92,9.48,"QCI",2011
